  1      0.00000000E+00      0.00000000E+00
  2      0.10000000E+00      0.20281419E-06
  3      0.20000000E+00      0.36042932E-06
  4      0.30000000E+00      0.62768590E-06
  5      0.40000000E+00      0.10800301E-05
  6      0.50000000E+00      0.18402092E-05
  7      0.60000000E+00      0.31063560E-05
  8      0.70000000E+00      0.51949680E-05
  9      0.80000000E+00      0.86058426E-05
 10      0.90000000E+00      0.14118769E-04
 11      0.10000000E+01      0.22935276E-04
 12      0.11000000E+01      0.36883045E-04
 13      0.12000000E+01      0.58705632E-04
 14      0.13000000E+01      0.92465732E-04
 15      0.14000000E+01      0.14409580E-03
 16      0.15000000E+01      0.22213477E-03
 17      0.16000000E+01      0.33869258E-03
 18      0.17000000E+01      0.51068372E-03
 19      0.18000000E+01      0.76136516E-03
 20      0.19000000E+01      0.11222001E-02
 21      0.20000000E+01      0.16350449E-02
 22      0.21000000E+01      0.23546220E-02
 23      0.22000000E+01      0.33511887E-02
 24      0.23000000E+01      0.47132531E-02
 25      0.24000000E+01      0.65501122E-02
 26      0.25000000E+01      0.89939072E-02
 27      0.26000000E+01      0.12200817E-01
 28      0.27000000E+01      0.16350939E-01
 29      0.28000000E+01      0.21646390E-01
 30      0.29000000E+01      0.28307128E-01
 31      0.30000000E+01      0.36564112E-01
 32      0.31000000E+01      0.46649503E-01
 33      0.32000000E+01      0.58783842E-01
 34      0.33000000E+01      0.73160413E-01
 35      0.34000000E+01      0.89927342E-01
 36      0.35000000E+01      0.10916833E+00
 37      0.36000000E+01      0.13088331E+00
 38      0.37000000E+01      0.15497057E+00
 39      0.38000000E+01      0.18121219E+00
 40      0.39000000E+01      0.20926453E+00
 41      0.40000000E+01      0.23865554E+00
 42      0.41000000E+01      0.26879017E+00
 43      0.42000000E+01      0.29896483E+00
 44      0.43000000E+01      0.32839080E+00
 45      0.44000000E+01      0.35622602E+00
 46      0.45000000E+01      0.38161369E+00
 47      0.46000000E+01      0.40372527E+00
 48      0.47000000E+01      0.42180498E+00
 49      0.48000000E+01      0.43521254E+00
 50      0.49000000E+01      0.44346071E+00
 51      0.50000000E+01      0.44624469E+00
 52      0.51000000E+01      0.44346071E+00
 53      0.52000000E+01      0.43521254E+00
 54      0.53000000E+01      0.42180498E+00
 55      0.54000000E+01      0.40372527E+00
 56      0.55000000E+01      0.38161369E+00
 57      0.56000000E+01      0.35622602E+00
 58      0.57000000E+01      0.32839080E+00
 59      0.58000000E+01      0.29896483E+00
 60      0.59000000E+01      0.26879017E+00
 61      0.60000000E+01      0.23865554E+00
 62      0.61000000E+01      0.20926453E+00
 63      0.62000000E+01      0.18121219E+00
 64      0.63000000E+01      0.15497057E+00
 65      0.64000000E+01      0.13088331E+00
 66      0.65000000E+01      0.10916833E+00
 67      0.66000000E+01      0.89927342E-01
 68      0.67000000E+01      0.73160413E-01
 69      0.68000000E+01      0.58783842E-01
 70      0.69000000E+01      0.46649503E-01
 71      0.70000000E+01      0.36564112E-01
 72      0.71000000E+01      0.28307128E-01
 73      0.72000000E+01      0.21646390E-01
 74      0.73000000E+01      0.16350939E-01
 75      0.74000000E+01      0.12200817E-01
 76      0.75000000E+01      0.89939072E-02
 77      0.76000000E+01      0.65501122E-02
 78      0.77000000E+01      0.47132531E-02
 79      0.78000000E+01      0.33511887E-02
 80      0.79000000E+01      0.23546220E-02
 81      0.80000000E+01      0.16350449E-02
 82      0.81000000E+01      0.11222001E-02
 83      0.82000000E+01      0.76136516E-03
 84      0.83000000E+01      0.51068372E-03
 85      0.84000000E+01      0.33869257E-03
 86      0.85000000E+01      0.22213476E-03
 87      0.86000000E+01      0.14409578E-03
 88      0.87000000E+01      0.92465690E-04
 89      0.88000000E+01      0.58705553E-04
 90      0.89000000E+01      0.36882894E-04
 91      0.90000000E+01      0.22934992E-04
 92      0.91000000E+01      0.14118235E-04
 93      0.92000000E+01      0.86048443E-05
 94      0.93000000E+01      0.51931153E-05
 95      0.94000000E+01      0.31029411E-05
 96      0.95000000E+01      0.18339583E-05
 97      0.96000000E+01      0.10686709E-05
 98      0.97000000E+01      0.60719793E-06
 99      0.98000000E+01      0.32376176E-06
100      0.99000000E+01      0.00000000E+00
