  1      0.00000000E+00      0.27275536E+00
  2      0.10000000E-01      0.57494094E+00
  3      0.20000000E-01      0.75773423E+00
  4      0.30000000E-01      0.96579633E+00
  5      0.40000000E-01      0.97505393E+00
  6      0.50000000E-01      0.94521401E+00
  7      0.60000000E-01      0.77279326E+00
  8      0.70000000E-01      0.58542456E+00
  9      0.80000000E-01      0.31422411E+00
 10      0.90000000E-01     -0.27629620E-01
 11      0.10000000E+00     -0.31570290E+00
 12      0.11000000E+00     -0.61011110E+00
 13      0.12000000E+00     -0.78354644E+00
 14      0.13000000E+00     -0.95767837E+00
 15      0.14000000E+00     -0.10139105E+01
 16      0.15000000E+00     -0.94159740E+00
 17      0.16000000E+00     -0.80430049E+00
 18      0.17000000E+00     -0.55294139E+00
 19      0.18000000E+00     -0.31881147E+00
 20      0.19000000E+00     -0.45714266E-02
 21      0.20000000E+00      0.33050722E+00
 22      0.21000000E+00      0.59491075E+00
 23      0.22000000E+00      0.82927781E+00
 24      0.23000000E+00      0.92999091E+00
 25      0.24000000E+00      0.98330461E+00
 26      0.25000000E+00      0.96903107E+00
 27      0.26000000E+00      0.80268256E+00
 28      0.27000000E+00      0.58506019E+00
 29      0.28000000E+00      0.28464990E+00
 30      0.29000000E+00     -0.28787878E-01
 31      0.30000000E+00     -0.28988399E+00
 32      0.31000000E+00     -0.58545548E+00
 33      0.32000000E+00     -0.81961765E+00
 34      0.33000000E+00     -0.95720603E+00
 35      0.34000000E+00     -0.10195627E+01
 36      0.35000000E+00     -0.92967856E+00
 37      0.36000000E+00     -0.77529260E+00
 38      0.37000000E+00     -0.59171100E+00
 39      0.38000000E+00     -0.30860264E+00
 40      0.39000000E+00     -0.30301299E-02
 41      0.40000000E+00      0.31120493E+00
 42      0.41000000E+00      0.62636639E+00
 43      0.42000000E+00      0.82232191E+00
 44      0.43000000E+00      0.92912186E+00
 45      0.44000000E+00      0.98832776E+00
 46      0.45000000E+00      0.93504754E+00
 47      0.46000000E+00      0.80826009E+00
 48      0.47000000E+00      0.61421422E+00
 49      0.48000000E+00      0.30077794E+00
 50      0.49000000E+00     -0.35494700E-01
 51      0.50000000E+00     -0.32792968E+00
 52      0.51000000E+00     -0.60366608E+00
 53      0.52000000E+00     -0.80348629E+00
 54      0.53000000E+00     -0.91369671E+00
 55      0.54000000E+00     -0.99043081E+00
 56      0.55000000E+00     -0.97257464E+00
 57      0.56000000E+00     -0.81842420E+00
 58      0.57000000E+00     -0.59336143E+00
 59      0.58000000E+00     -0.30045208E+00
 60      0.59000000E+00      0.47166913E-01
 61      0.60000000E+00      0.34616797E+00
 62      0.61000000E+00      0.58061953E+00
 63      0.62000000E+00      0.79112305E+00
 64      0.63000000E+00      0.92853378E+00
 65      0.64000000E+00      0.97111187E+00
 66      0.65000000E+00      0.95790377E+00
 67      0.66000000E+00      0.84844384E+00
 68      0.67000000E+00      0.60524487E+00
 69      0.68000000E+00      0.30013085E+00
 70      0.69000000E+00     -0.19442798E-01
 71      0.70000000E+00     -0.35589448E+00
 72      0.71000000E+00     -0.64219256E+00
 73      0.72000000E+00     -0.81738586E+00
 74      0.73000000E+00     -0.91883845E+00
 75      0.74000000E+00     -0.96206019E+00
 76      0.75000000E+00     -0.90490624E+00
 77      0.76000000E+00     -0.76649418E+00
 78      0.77000000E+00     -0.59281192E+00
 79      0.78000000E+00     -0.35705962E+00
 80      0.79000000E+00     -0.44764749E-01
 81      0.80000000E+00      0.27739905E+00
 82      0.81000000E+00      0.56618068E+00
 83      0.82000000E+00      0.82921723E+00
 84      0.83000000E+00      0.10234335E+01
 85      0.84000000E+00      0.10796329E+01
 86      0.85000000E+00      0.10060123E+01
 87      0.86000000E+00      0.84499990E+00
 88      0.87000000E+00      0.58739091E+00
 89      0.88000000E+00      0.24113314E+00
 90      0.89000000E+00     -0.12079860E+00
 91      0.90000000E+00     -0.43277529E+00
 92      0.91000000E+00     -0.70451175E+00
 93      0.92000000E+00     -0.90793534E+00
 94      0.93000000E+00     -0.10027123E+01
 95      0.94000000E+00     -0.95111893E+00
 96      0.95000000E+00     -0.83481632E+00
 97      0.96000000E+00     -0.62270162E+00
 98      0.97000000E+00     -0.36580466E+00
 99      0.98000000E+00     -0.76511799E-02
100      0.99000000E+00      0.27275536E+00
